"gene.no"	"genes"	"p.value"
"4503"	4503	"ENSRNOG00000007485"	0.308914455839324
"4504"	4504	"ENSRNOG00000007486"	0.632756733860247
"4505"	4505	"ENSRNOG00000007488"	0.644265935857353
"4506"	4506	"ENSRNOG00000007489"	0.872768721581914
"4507"	4507	"ENSRNOG00000007490"	0.0274604390842746
"4508"	4508	"ENSRNOG00000007491"	0.441099079741173
"4509"	4509	"ENSRNOG00000007492"	0.652240875254778
"4510"	4510	"ENSRNOG00000007493"	0.685278197474321
"4511"	4511	"ENSRNOG00000007495"	0.00902272888804934
"4512"	4512	"ENSRNOG00000007496"	0.356105211119666
"4513"	4513	"ENSRNOG00000007500"	0.0490526382633492
"4514"	4514	"ENSRNOG00000007501"	0.0948584458231077
"4515"	4515	"ENSRNOG00000007503"	0.445634699875169
"4516"	4516	"ENSRNOG00000007504"	0.029962367051496
"4517"	4517	"ENSRNOG00000007506"	0.377856747313668
"4518"	4518	"ENSRNOG00000007508"	0.657177114511358
"4519"	4519	"ENSRNOG00000007509"	0.577507188176823
"4520"	4520	"ENSRNOG00000007510"	0.261224951965014
"4521"	4521	"ENSRNOG00000007512"	0.773490144276093
"4522"	4522	"ENSRNOG00000007514"	0.463883156870192
"4523"	4523	"ENSRNOG00000007515"	0.579922781579702
"4524"	4524	"ENSRNOG00000007516"	0.264569447461074
"4525"	4525	"ENSRNOG00000007518"	0.269359559125956
"4526"	4526	"ENSRNOG00000007519"	0.36752355208646
"4527"	4527	"ENSRNOG00000007520"	0.576055851207925
"4528"	4528	"ENSRNOG00000007522"	NA
"4529"	4529	"ENSRNOG00000007523"	0.0989073548363706
"4530"	4530	"ENSRNOG00000007524"	0.361971118189638
"4531"	4531	"ENSRNOG00000007525"	0.441099079741173
"4532"	4532	"ENSRNOG00000007526"	NA
"4533"	4533	"ENSRNOG00000007527"	0.84115857465689
"4534"	4534	"ENSRNOG00000007528"	0.424698207201065
"4535"	4535	"ENSRNOG00000007529"	0.357624272286154
"4536"	4536	"ENSRNOG00000007532"	0.542311181704869
"4537"	4537	"ENSRNOG00000007533"	0.201980304110815
"4538"	4538	"ENSRNOG00000007535"	0.587569370246644
"4539"	4539	"ENSRNOG00000007538"	0.308171426610552
"4540"	4540	"ENSRNOG00000007539"	0.58683268571319
"4541"	4541	"ENSRNOG00000007540"	0.946596563016087
"4542"	4542	"ENSRNOG00000007541"	0.0958317410610159
"4543"	4543	"ENSRNOG00000007542"	0.942531329709865
"4544"	4544	"ENSRNOG00000007544"	0.145791526534339
"4545"	4545	"ENSRNOG00000007545"	0.267581144285713
"4546"	4546	"ENSRNOG00000007546"	0.858707686171942
"4547"	4547	"ENSRNOG00000007548"	0.0984166312965708
"4548"	4548	"ENSRNOG00000007551"	0.606114111343072
"4549"	4549	"ENSRNOG00000007552"	0.99845246536439
"4550"	4550	"ENSRNOG00000007554"	0.441099079741173
"4551"	4551	"ENSRNOG00000007558"	0.00199612190754207
"4552"	4552	"ENSRNOG00000007560"	0.37744388548691
"4553"	4553	"ENSRNOG00000007561"	0.79270446196696
"4554"	4554	"ENSRNOG00000007564"	0.0724056000246681
"4555"	4555	"ENSRNOG00000007567"	0.0335035691794247
"4556"	4556	"ENSRNOG00000007568"	0.538103036909602
"4557"	4557	"ENSRNOG00000007570"	0.0141799096417525
"4558"	4558	"ENSRNOG00000007572"	0.692698599268923
"4559"	4559	"ENSRNOG00000007573"	NA
"4560"	4560	"ENSRNOG00000007574"	0.418214792223424
"4561"	4561	"ENSRNOG00000007575"	0.743420421363226
"4562"	4562	"ENSRNOG00000007576"	0.0953277634674459
"4563"	4563	"ENSRNOG00000007578"	0.521669313139345
"4564"	4564	"ENSRNOG00000007579"	0.49869015547767
"4565"	4565	"ENSRNOG00000007581"	0.902314558981366
"4566"	4566	"ENSRNOG00000007582"	0.926080949215049
"4567"	4567	"ENSRNOG00000007583"	0.13044298348892
"4568"	4568	"ENSRNOG00000007584"	0.125590388226448
"4569"	4569	"ENSRNOG00000007585"	NA
"4570"	4570	"ENSRNOG00000007587"	0.911103002088637
"4571"	4571	"ENSRNOG00000007590"	0.361139780679021
"4572"	4572	"ENSRNOG00000007591"	0.490948152334878
"4573"	4573	"ENSRNOG00000007596"	0.165442870814883
"4574"	4574	"ENSRNOG00000007597"	0.570568485872911
"4575"	4575	"ENSRNOG00000007599"	0.905086288510983
"4576"	4576	"ENSRNOG00000007600"	0.65078664809416
"4577"	4577	"ENSRNOG00000007601"	0.559237442558091
"4578"	4578	"ENSRNOG00000007603"	0.097113648385946
"4579"	4579	"ENSRNOG00000007604"	0.568489441233703
"4580"	4580	"ENSRNOG00000007605"	0.409597368556851
"4581"	4581	"ENSRNOG00000007606"	0.128737948046169
"4582"	4582	"ENSRNOG00000007607"	0.337115813198624
"4583"	4583	"ENSRNOG00000007608"	0.969552601074096
"4584"	4584	"ENSRNOG00000007610"	0.593668754900721
"4585"	4585	"ENSRNOG00000007611"	NA
"4586"	4586	"ENSRNOG00000007613"	0.612070835999394
"4587"	4587	"ENSRNOG00000007622"	0.0169260589442829
"4588"	4588	"ENSRNOG00000007623"	0.951923110714806
"4589"	4589	"ENSRNOG00000007624"	0.601879619923796
"4590"	4590	"ENSRNOG00000007625"	0.105028522645498
"4591"	4591	"ENSRNOG00000007627"	NA
"4592"	4592	"ENSRNOG00000007628"	0.603941370781204
"4593"	4593	"ENSRNOG00000007629"	0.281088260412574
"4594"	4594	"ENSRNOG00000007630"	0.214883012408789
"4595"	4595	"ENSRNOG00000007632"	0.371022566836424
"4596"	4596	"ENSRNOG00000007636"	0.688091439210597
"4597"	4597	"ENSRNOG00000007637"	0.990941828390791
"4598"	4598	"ENSRNOG00000007638"	0.126924751919499
"4599"	4599	"ENSRNOG00000007639"	0.350442959783802
"4600"	4600	"ENSRNOG00000007640"	0.98800055225075
"4601"	4601	"ENSRNOG00000007643"	0.570212209497978
"4602"	4602	"ENSRNOG00000007644"	0.0162145919247682
"4603"	4603	"ENSRNOG00000007645"	0.729139893763897
"4604"	4604	"ENSRNOG00000007646"	0.786376389057555
"4605"	4605	"ENSRNOG00000007647"	0.113870332593646
"4606"	4606	"ENSRNOG00000007648"	0.0881630341926599
"4607"	4607	"ENSRNOG00000007649"	0.619523327237568
"4608"	4608	"ENSRNOG00000007650"	0.00298791762334701
"4609"	4609	"ENSRNOG00000007652"	NA
"4610"	4610	"ENSRNOG00000007654"	0.141486169784042
"4611"	4611	"ENSRNOG00000007655"	0.423488049962727
"4612"	4612	"ENSRNOG00000007657"	0.126818721699145
"4613"	4613	"ENSRNOG00000007658"	0.57906329149583
"4614"	4614	"ENSRNOG00000007660"	0.931592547509486
"4615"	4615	"ENSRNOG00000007661"	0.0649342091267378
"4616"	4616	"ENSRNOG00000007662"	0.304014209038311
"4617"	4617	"ENSRNOG00000007663"	0.217784635403342
"4618"	4618	"ENSRNOG00000007664"	0.766175702823225
"4619"	4619	"ENSRNOG00000007665"	0.534351560807557
"4620"	4620	"ENSRNOG00000007666"	0.293538199231008
"4621"	4621	"ENSRNOG00000007668"	0.278700493441104
"4622"	4622	"ENSRNOG00000007669"	0.441099079741173
"4623"	4623	"ENSRNOG00000007671"	0.146905655597095
"4624"	4624	"ENSRNOG00000007673"	0.022807825622961
"4625"	4625	"ENSRNOG00000007674"	0.241789201465238
"4626"	4626	"ENSRNOG00000007675"	0.79586443667132
"4627"	4627	"ENSRNOG00000007678"	0.920397563916564
"4628"	4628	"ENSRNOG00000007679"	0.0281879663847935
"4629"	4629	"ENSRNOG00000007680"	0.787397081574152
"4630"	4630	"ENSRNOG00000007681"	0.766421410603194
"4631"	4631	"ENSRNOG00000007682"	0.145942537695646
"4632"	4632	"ENSRNOG00000007683"	0.0847343025151925
"4633"	4633	"ENSRNOG00000007684"	0.37238040313571
"4634"	4634	"ENSRNOG00000007686"	0.391332098422648
"4635"	4635	"ENSRNOG00000007687"	0.987904433538149
"4636"	4636	"ENSRNOG00000007688"	0.471121064172152
"4637"	4637	"ENSRNOG00000007690"	0.791800825311376
"4638"	4638	"ENSRNOG00000007691"	0.565440211980243
"4639"	4639	"ENSRNOG00000007692"	0.689984322137847
"4640"	4640	"ENSRNOG00000007694"	0.791016722722873
"4641"	4641	"ENSRNOG00000007695"	0.399916084020083
"4642"	4642	"ENSRNOG00000007697"	0.0522248632901424
"4643"	4643	"ENSRNOG00000007699"	0.572395535905992
"4644"	4644	"ENSRNOG00000007700"	0.201975234607517
"4645"	4645	"ENSRNOG00000007701"	0.611630691862762
"4646"	4646	"ENSRNOG00000007705"	0.859326752988713
"4647"	4647	"ENSRNOG00000007706"	0.186646362915362
"4648"	4648	"ENSRNOG00000007707"	0.946887926269271
"4649"	4649	"ENSRNOG00000007710"	0.113234459963992
"4650"	4650	"ENSRNOG00000007713"	0.446619781602361
"4651"	4651	"ENSRNOG00000007717"	0.195745193695037
"4652"	4652	"ENSRNOG00000007719"	0.0328775179560774
"4653"	4653	"ENSRNOG00000007720"	0.516970787068544
"4654"	4654	"ENSRNOG00000007722"	0.221284943378339
"4655"	4655	"ENSRNOG00000007725"	0.239715383878753
"4656"	4656	"ENSRNOG00000007726"	0.538199886341153
"4657"	4657	"ENSRNOG00000007727"	0.193209018919312
"4658"	4658	"ENSRNOG00000007728"	0.119388984439062
"4659"	4659	"ENSRNOG00000007730"	0.533695104229214
"4660"	4660	"ENSRNOG00000007731"	0.611719097850126
"4661"	4661	"ENSRNOG00000007732"	0.885942537396482
"4662"	4662	"ENSRNOG00000007733"	0.101782993849263
"4663"	4663	"ENSRNOG00000007735"	0.480377084967814
"4664"	4664	"ENSRNOG00000007738"	0.490512818260057
"4665"	4665	"ENSRNOG00000007739"	0.342761495120931
"4666"	4666	"ENSRNOG00000007740"	0.784813709785447
"4667"	4667	"ENSRNOG00000007743"	0.0581352811883258
"4668"	4668	"ENSRNOG00000007744"	0.370942866302505
"4669"	4669	"ENSRNOG00000007748"	0.329023839883116
"4670"	4670	"ENSRNOG00000007751"	0.210935963081773
"4671"	4671	"ENSRNOG00000007752"	0.324300163550074
"4672"	4672	"ENSRNOG00000007753"	0.0142608874892463
"4673"	4673	"ENSRNOG00000007754"	0.723001040890845
"4674"	4674	"ENSRNOG00000007755"	0.588367867829329
"4675"	4675	"ENSRNOG00000007756"	0.123254833583791
"4676"	4676	"ENSRNOG00000007757"	0.00608255250964761
"4677"	4677	"ENSRNOG00000007758"	NA
"4678"	4678	"ENSRNOG00000007759"	0.125236432347508
"4679"	4679	"ENSRNOG00000007763"	0.191297954559918
"4680"	4680	"ENSRNOG00000007764"	0.56606556014833
"4681"	4681	"ENSRNOG00000007765"	0.5674173831303
"4682"	4682	"ENSRNOG00000007766"	0.659624356073634
"4683"	4683	"ENSRNOG00000007769"	0.0821455259287622
"4684"	4684	"ENSRNOG00000007770"	NA
"4685"	4685	"ENSRNOG00000007771"	0.0281811497415296
"4686"	4686	"ENSRNOG00000007775"	0.137106148506908
"4687"	4687	"ENSRNOG00000007776"	0.901630056208156
"4688"	4688	"ENSRNOG00000007778"	0.319101698365764
"4689"	4689	"ENSRNOG00000007779"	0.400354894654052
"4690"	4690	"ENSRNOG00000007781"	0.761281836829178
"4691"	4691	"ENSRNOG00000007782"	0.763111788477364
"4692"	4692	"ENSRNOG00000007784"	0.295110043299994
"4693"	4693	"ENSRNOG00000007785"	0.0209957348025916
"4694"	4694	"ENSRNOG00000007788"	0.492731073656844
"4695"	4695	"ENSRNOG00000007792"	0.882534297234917
"4696"	4696	"ENSRNOG00000007793"	0.067305493605867
"4697"	4697	"ENSRNOG00000007795"	0.719073870961852
"4698"	4698	"ENSRNOG00000007797"	0.136377187075226
"4699"	4699	"ENSRNOG00000007799"	0.568724525550734
"4700"	4700	"ENSRNOG00000007801"	0.122122854727672
"4701"	4701	"ENSRNOG00000007803"	0.714590880193545
"4702"	4702	"ENSRNOG00000007804"	0.536455161413024
"4703"	4703	"ENSRNOG00000007805"	0.190729597835247
"4704"	4704	"ENSRNOG00000007806"	0.903518869335354
"4705"	4705	"ENSRNOG00000007808"	0.926196169107677
"4706"	4706	"ENSRNOG00000007810"	0.678727399854099
"4707"	4707	"ENSRNOG00000007811"	NA
"4708"	4708	"ENSRNOG00000007814"	0.233542520953105
"4709"	4709	"ENSRNOG00000007816"	0.64280776007816
"4710"	4710	"ENSRNOG00000007817"	0.792868009181978
"4711"	4711	"ENSRNOG00000007818"	0.458636965967723
"4712"	4712	"ENSRNOG00000007820"	0.695776144675879
"4713"	4713	"ENSRNOG00000007821"	0.256626726737843
"4714"	4714	"ENSRNOG00000007822"	0.108659539835606
"4715"	4715	"ENSRNOG00000007823"	NA
"4716"	4716	"ENSRNOG00000007827"	0.307145797332221
"4717"	4717	"ENSRNOG00000007829"	0.355231426688612
"4718"	4718	"ENSRNOG00000007830"	0.314217908417317
"4719"	4719	"ENSRNOG00000007831"	0.525889866333219
"4720"	4720	"ENSRNOG00000007834"	0.384883684681171
"4721"	4721	"ENSRNOG00000007837"	0.155193608650812
"4722"	4722	"ENSRNOG00000007838"	0.844016207266769
"4723"	4723	"ENSRNOG00000007839"	0.823641083827027
"4724"	4724	"ENSRNOG00000007842"	0.232724044907158
"4725"	4725	"ENSRNOG00000007843"	0.986850865606216
"4726"	4726	"ENSRNOG00000007845"	0.567277984898908
"4727"	4727	"ENSRNOG00000007849"	0.386337464605417
"4728"	4728	"ENSRNOG00000007850"	0.295215431430663
"4729"	4729	"ENSRNOG00000007851"	0.103635011090694
"4730"	4730	"ENSRNOG00000007853"	0.528295057836717
"4731"	4731	"ENSRNOG00000007858"	0.862050519695741
"4732"	4732	"ENSRNOG00000007859"	0.516836388037341
"4733"	4733	"ENSRNOG00000007862"	0.520266180833869
"4734"	4734	"ENSRNOG00000007864"	0.320540580985609
"4735"	4735	"ENSRNOG00000007865"	0.651403629828178
"4736"	4736	"ENSRNOG00000007866"	0.48467338978808
"4737"	4737	"ENSRNOG00000007867"	0.341853687410218
"4738"	4738	"ENSRNOG00000007869"	0.900756925369485
"4739"	4739	"ENSRNOG00000007870"	NA
"4740"	4740	"ENSRNOG00000007871"	0.845653434538556
"4741"	4741	"ENSRNOG00000007874"	0.807979566288776
"4742"	4742	"ENSRNOG00000007875"	0.303914788547726
"4743"	4743	"ENSRNOG00000007876"	0.128202018944261
"4744"	4744	"ENSRNOG00000007879"	0.398352253958953
"4745"	4745	"ENSRNOG00000007881"	0.180216487474174
"4746"	4746	"ENSRNOG00000007882"	0.103773727563212
"4747"	4747	"ENSRNOG00000007883"	0.341377848064698
"4748"	4748	"ENSRNOG00000007884"	0.740031652298928
"4749"	4749	"ENSRNOG00000007886"	0.389047860405236
"4750"	4750	"ENSRNOG00000007887"	0.550548406835841
"4751"	4751	"ENSRNOG00000007888"	0.344405141552282
"4752"	4752	"ENSRNOG00000007889"	0.107433202583951
"4753"	4753	"ENSRNOG00000007890"	0.392054489274409
"4754"	4754	"ENSRNOG00000007892"	0.186580986197948
"4755"	4755	"ENSRNOG00000007894"	0.988589434230342
"4756"	4756	"ENSRNOG00000007895"	0.257556075819816
"4757"	4757	"ENSRNOG00000007896"	0.394446425019905
"4758"	4758	"ENSRNOG00000007899"	0.635438495464441
"4759"	4759	"ENSRNOG00000007900"	0.749908901178101
"4760"	4760	"ENSRNOG00000007901"	0.131251752051555
"4761"	4761	"ENSRNOG00000007902"	0.918221082448988
"4762"	4762	"ENSRNOG00000007904"	NA
"4763"	4763	"ENSRNOG00000007905"	0.783104708834583
"4764"	4764	"ENSRNOG00000007906"	0.178317946857593
"4765"	4765	"ENSRNOG00000007907"	0.784392990831128
"4766"	4766	"ENSRNOG00000007908"	0.63995223011982
"4767"	4767	"ENSRNOG00000007909"	0.335081444206939
"4768"	4768	"ENSRNOG00000007911"	NA
"4769"	4769	"ENSRNOG00000007912"	0.875348191776994
"4770"	4770	"ENSRNOG00000007915"	0.812704704418684
"4771"	4771	"ENSRNOG00000007916"	0.511617916889805
"4772"	4772	"ENSRNOG00000007917"	0.0426296256319826
"4773"	4773	"ENSRNOG00000007918"	0.00196517541975657
"4774"	4774	"ENSRNOG00000007920"	0.981403782114834
"4775"	4775	"ENSRNOG00000007921"	0.952124576630776
"4776"	4776	"ENSRNOG00000007922"	0.451509215033483
"4777"	4777	"ENSRNOG00000007923"	0.551485061488816
"4778"	4778	"ENSRNOG00000007924"	0.0378390292557024
"4779"	4779	"ENSRNOG00000007925"	0.492720357986583
"4780"	4780	"ENSRNOG00000007926"	0.695670570123772
"4781"	4781	"ENSRNOG00000007927"	NA
"4782"	4782	"ENSRNOG00000007928"	0.441099079741173
"4783"	4783	"ENSRNOG00000007930"	0.731136725388594
"4784"	4784	"ENSRNOG00000007931"	0.0784450474883018
"4785"	4785	"ENSRNOG00000007932"	NA
"4786"	4786	"ENSRNOG00000007934"	0.402207595918958
"4787"	4787	"ENSRNOG00000007937"	0.106983313308564
"4788"	4788	"ENSRNOG00000007939"	0.0435909227429584
"4789"	4789	"ENSRNOG00000007942"	0.158784387200322
"4790"	4790	"ENSRNOG00000007943"	0.205230256517772
"4791"	4791	"ENSRNOG00000007944"	0.223313314969368
"4792"	4792	"ENSRNOG00000007946"	0.525122601357731
"4793"	4793	"ENSRNOG00000007947"	0.733837072805497
"4794"	4794	"ENSRNOG00000007948"	0.83604261455541
"4795"	4795	"ENSRNOG00000007949"	0.639729317250485
"4796"	4796	"ENSRNOG00000007950"	NA
"4797"	4797	"ENSRNOG00000007951"	0.32375354066553
"4798"	4798	"ENSRNOG00000007954"	NA
"4799"	4799	"ENSRNOG00000007955"	0.918714238108069
"4800"	4800	"ENSRNOG00000007956"	0.286149369387631
"4801"	4801	"ENSRNOG00000007957"	0.148150494929749
"4802"	4802	"ENSRNOG00000007960"	0.813915253121664
"4803"	4803	"ENSRNOG00000007961"	0.438437986004612
"4804"	4804	"ENSRNOG00000007962"	NA
"4805"	4805	"ENSRNOG00000007964"	0.302194681867028
"4806"	4806	"ENSRNOG00000007965"	NA
"4807"	4807	"ENSRNOG00000007966"	0.257046379962043
"4808"	4808	"ENSRNOG00000007967"	0.431111071470927
"4809"	4809	"ENSRNOG00000007968"	0.746687686645753
"4810"	4810	"ENSRNOG00000007970"	0.675191336834281
"4811"	4811	"ENSRNOG00000007971"	0.259174255808401
"4812"	4812	"ENSRNOG00000007972"	0.340486937248161
"4813"	4813	"ENSRNOG00000007975"	0.73413451070722
"4814"	4814	"ENSRNOG00000007977"	NA
"4815"	4815	"ENSRNOG00000007979"	0.71532804973393
"4816"	4816	"ENSRNOG00000007980"	0.498376803525749
"4817"	4817	"ENSRNOG00000007981"	0.198851130290877
"4818"	4818	"ENSRNOG00000007982"	0.0791931765526223
"4819"	4819	"ENSRNOG00000007984"	0.562112539991107
"4820"	4820	"ENSRNOG00000007985"	0.459204894337515
"4821"	4821	"ENSRNOG00000007986"	NA
"4822"	4822	"ENSRNOG00000007987"	0.829577395477205
"4823"	4823	"ENSRNOG00000007988"	0.713676196157234
"4824"	4824	"ENSRNOG00000007989"	0.743721053450507
"4825"	4825	"ENSRNOG00000007990"	0.583428515123001
"4826"	4826	"ENSRNOG00000007992"	0.0990025673911969
"4827"	4827	"ENSRNOG00000007993"	0.168990388464774
"4828"	4828	"ENSRNOG00000007996"	0.577430676678971
"4829"	4829	"ENSRNOG00000007997"	0.500687537880797
"4830"	4830	"ENSRNOG00000007998"	0.0203407546850625
"4831"	4831	"ENSRNOG00000007999"	0.126724962280956
"4832"	4832	"ENSRNOG00000008000"	0.808650154471503
"4833"	4833	"ENSRNOG00000008001"	0.102216930831036
"4834"	4834	"ENSRNOG00000008003"	NA
"4835"	4835	"ENSRNOG00000008004"	0.588204752549959
"4836"	4836	"ENSRNOG00000008005"	0.744119419044017
"4837"	4837	"ENSRNOG00000008008"	0.30563304368082
"4838"	4838	"ENSRNOG00000008010"	0.441099079741173
"4839"	4839	"ENSRNOG00000008011"	0.626880176310145
"4840"	4840	"ENSRNOG00000008012"	0.399976603246612
"4841"	4841	"ENSRNOG00000008015"	0.146422069899451
"4842"	4842	"ENSRNOG00000008016"	0.180758185976518
"4843"	4843	"ENSRNOG00000008017"	0.498977591178128
"4844"	4844	"ENSRNOG00000008019"	0.766415760085498
"4845"	4845	"ENSRNOG00000008020"	0.724819086126422
"4846"	4846	"ENSRNOG00000008022"	0.371347243965475
"4847"	4847	"ENSRNOG00000008024"	0.610443185652336
"4848"	4848	"ENSRNOG00000008025"	0.554564024568813
"4849"	4849	"ENSRNOG00000008026"	0.260260246652429
"4850"	4850	"ENSRNOG00000008027"	0.215881384215737
"4851"	4851	"ENSRNOG00000008028"	0.873920870820187
"4852"	4852	"ENSRNOG00000008030"	0.48449613379836
"4853"	4853	"ENSRNOG00000008031"	0.915512648690301
"4854"	4854	"ENSRNOG00000008034"	0.188264800765044
"4855"	4855	"ENSRNOG00000008035"	0.52234542811613
"4856"	4856	"ENSRNOG00000008036"	0.434756639205322
"4857"	4857	"ENSRNOG00000008037"	0.902697949134516
"4858"	4858	"ENSRNOG00000008038"	0.251290037732512
"4859"	4859	"ENSRNOG00000008039"	0.107279340084353
"4860"	4860	"ENSRNOG00000008040"	0.573329357647723
"4861"	4861	"ENSRNOG00000008041"	0.622715139492117
"4862"	4862	"ENSRNOG00000008043"	NA
"4863"	4863	"ENSRNOG00000008045"	0.186764606607132
"4864"	4864	"ENSRNOG00000008046"	0.0271581008598386
"4865"	4865	"ENSRNOG00000008047"	0.397190111441428
"4866"	4866	"ENSRNOG00000008048"	0.909817837720761
"4867"	4867	"ENSRNOG00000008049"	0.242783188021788
"4868"	4868	"ENSRNOG00000008050"	0.837335658926287
"4869"	4869	"ENSRNOG00000008051"	0.375858757928908
"4870"	4870	"ENSRNOG00000008052"	0.229121932799493
"4871"	4871	"ENSRNOG00000008053"	0.401199522841842
"4872"	4872	"ENSRNOG00000008054"	0.642057074938975
"4873"	4873	"ENSRNOG00000008055"	0.0279800611503714
"4874"	4874	"ENSRNOG00000008056"	0.277332177179596
"4875"	4875	"ENSRNOG00000008057"	0.625138822972797
"4876"	4876	"ENSRNOG00000008058"	0.669945475714701
"4877"	4877	"ENSRNOG00000008059"	0.516969393690967
"4878"	4878	"ENSRNOG00000008061"	0.535173464925535
"4879"	4879	"ENSRNOG00000008062"	0.89382549100034
"4880"	4880	"ENSRNOG00000008063"	0.316597011839199
"4881"	4881	"ENSRNOG00000008064"	0.229573999570416
"4882"	4882	"ENSRNOG00000008065"	0.567049500991896
"4883"	4883	"ENSRNOG00000008067"	0.149516894866326
"4884"	4884	"ENSRNOG00000008074"	0.484456116847854
"4885"	4885	"ENSRNOG00000008075"	0.192290242994436
"4886"	4886	"ENSRNOG00000008078"	0.886899104984232
"4887"	4887	"ENSRNOG00000008079"	0.520113578598391
"4888"	4888	"ENSRNOG00000008080"	0.729777095959912
"4889"	4889	"ENSRNOG00000008081"	0.705750989781492
"4890"	4890	"ENSRNOG00000008082"	0.910045525891172
"4891"	4891	"ENSRNOG00000008086"	0.456854116954062
"4892"	4892	"ENSRNOG00000008088"	0.379938063163874
"4893"	4893	"ENSRNOG00000008090"	0.252603907652339
"4894"	4894	"ENSRNOG00000008091"	0.821141598552821
"4895"	4895	"ENSRNOG00000008095"	0.915699766508954
"4896"	4896	"ENSRNOG00000008097"	0.054304927192732
"4897"	4897	"ENSRNOG00000008098"	0.618576272333749
"4898"	4898	"ENSRNOG00000008099"	0.988566605331035
"4899"	4899	"ENSRNOG00000008100"	0.184063851565074
"4900"	4900	"ENSRNOG00000008101"	0.895384863629321
"4901"	4901	"ENSRNOG00000008102"	0.745578690161876
"4902"	4902	"ENSRNOG00000008103"	0.685347922911774
"4903"	4903	"ENSRNOG00000008104"	0.869530226281043
"4904"	4904	"ENSRNOG00000008105"	0.274466795235484
"4905"	4905	"ENSRNOG00000008106"	0.85046124629487
"4906"	4906	"ENSRNOG00000008107"	0.53005783492081
"4907"	4907	"ENSRNOG00000008108"	0.149166773835633
"4908"	4908	"ENSRNOG00000008111"	NA
"4909"	4909	"ENSRNOG00000008113"	0.904716345842436
"4910"	4910	"ENSRNOG00000008114"	0.441099079741173
"4911"	4911	"ENSRNOG00000008115"	0.178518407535574
"4912"	4912	"ENSRNOG00000008116"	0.383007827689595
"4913"	4913	"ENSRNOG00000008117"	0.700331796653824
"4914"	4914	"ENSRNOG00000008118"	0.424694025620999
"4915"	4915	"ENSRNOG00000008121"	0.785858952583052
"4916"	4916	"ENSRNOG00000008124"	0.665035489388403
"4917"	4917	"ENSRNOG00000008125"	0.977303300825915
"4918"	4918	"ENSRNOG00000008129"	0.0782525213713117
"4919"	4919	"ENSRNOG00000008130"	0.53996968158759
"4920"	4920	"ENSRNOG00000008133"	0.180951456146281
"4921"	4921	"ENSRNOG00000008134"	0.189844335917729
"4922"	4922	"ENSRNOG00000008135"	0.650108986563239
"4923"	4923	"ENSRNOG00000008136"	NA
"4924"	4924	"ENSRNOG00000008137"	0.959332310193233
"4925"	4925	"ENSRNOG00000008138"	0.047548336068374
"4926"	4926	"ENSRNOG00000008140"	0.984410771724735
"4927"	4927	"ENSRNOG00000008141"	0.441099079741173
"4928"	4928	"ENSRNOG00000008142"	0.828858880996853
"4929"	4929	"ENSRNOG00000008144"	0.0220193293284816
"4930"	4930	"ENSRNOG00000008145"	0.788180885585862
"4931"	4931	"ENSRNOG00000008146"	0.254337362259362
